t,x,y,vx,vy
0.0060024261474609375,0.07521645021645024,0.31980519480519487,0.45075568431145263,0.0
0.08245515823364258,0.08062770562770566,0.31980519480519487,0.07077909792884267,0.0
0.10453248023986816,0.08333333333333337,0.31980519480519487,0.12255235054617362,0.0
0.1239619255065918,0.08874458874458879,0.3225108225108225,0.27850797266575367,0.13925398633287397
0.1436002254486084,0.09956709956709958,0.32792207792207795,0.5510920423083963,0.27554602115419957
0.16312670707702637,0.11309523809523814,0.336038961038961,0.69280983566698,0.41568590140018513
0.1831974983215332,0.13203463203463206,0.34686147186147187,0.9436296610666725,0.5392169491809573
0.20296549797058105,0.14015151515151514,0.3576839826839827,0.4106072066464265,0.5474762755285725
0.22221589088439941,0.1563852813852814,0.373917748917749,0.8432953190328552,0.8432953190328552
0.243072509765625,0.18073593073593075,0.400974025974026,1.167526217423907,1.2972513526932274
0.2620720863342285,0.19696969696969702,0.43073593073593075,0.8544277908062591,1.566450949811472
0.2822127342224121,0.22402597402597402,0.4767316017316018,1.3433667678660313,2.2837235053722598
0.3008387088775635,0.2456709956709957,0.5281385281385281,1.1620880005350671,2.7599590012707758
0.32195520401000977,0.25649350649350655,0.5579004329004329,0.5125145415766298,1.4094149893357293
0.34053540229797363,0.27002164502164505,0.6011904761904763,0.7280944109677204,2.329902115096715
0.3604440689086914,0.28354978354978355,0.6444805194805195,0.6795100240844691,2.1744320770703043
0.3800365924835205,0.2862554112554113,0.6634199134199135,0.1380949062173767,0.9666643435216141
0.4000554084777832,0.2943722943722944,0.7067099567099567,0.4054626966554536,2.1624677154957617
0.42107224464416504,0.2997835497835498,0.7418831168831169,0.25747240775998304,1.673570650439887
0.4416074752807617,0.3024891774891776,0.7527056277056278,0.1317554087172489,0.5270216348689848
0.46095776557922363,0.3024891774891776,0.7581168831168832,0.0,0.279647247033061
0.5319085121154785,0.3024891774891776,0.7554112554112554,0.0,-0.03813388636080421
0.5520029067993164,0.29707792207792216,0.7500000000000001,-0.2692917849178978,-0.2692917849178923
0.5729115009307861,0.28354978354978355,0.722943722943723,-0.6470133019501909,-1.2940266039003765
0.593853235244751,0.2727272727272728,0.6877705627705628,-0.5167915254895494,-1.67957245784105
0.6142032146453857,0.261904761904762,0.6553030303030304,-0.5318192519729659,-1.595457755918892
0.6344318389892578,0.25108225108225113,0.6011904761904763,-0.5350097287158999,-2.675048643579494
0.6554639339447021,0.24837662337662336,0.5633116883116883,-0.12864280573854067,-1.8009992803395323
0.6750142574310303,0.24837662337662336,0.538961038961039,0.0,-1.2455369021222678
0.6945796012878418,0.24296536796536805,0.4821428571428572,-0.2765734888616039,-2.9040216330468915
0.7136037349700928,0.24296536796536805,0.45779220779220786,0.0,-1.2799872917928383
0.7333455085754395,0.2456709956709957,0.4280303030303031,0.13705089318291486,-1.5075598250120914
0.7523682117462158,0.2537878787878788,0.4063852813852814,0.42669451570650807,-1.1378520418840294
0.7713258266448975,0.2537878787878788,0.3982683982683983,0.0,-0.4281595105852449
